id,price,price_m,area,room,year,loc,url,offer,seller,addons,market,floor,floor_count
ID4a8gt,529749,10324,51.31,2,2021,"Wrocław, Rynek, Tęczowa",https://www.otodom.pl/pl/oferta/ID4a8gt,Apartament z balkonem/duża kuchnia/rozkład/centrum,Wro Nieruchomości,monitoring / ochrona:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,3,6
ID4a8eL,772704,10051,76.88,4,2021,"Wrocław, Rynek",https://www.otodom.pl/pl/oferta/ID4a8eL,Apartament w centrum/2 balkony/3 strony świata,Wro Nieruchomości,monitoring / ochrona:garaż/miejsce parkingowe:winda,1,2,6
ID4a8e4,385944,7800,49.48,2,2021,"Wrocław, Krzyki, Jagodno, ul. Klasztorna",https://www.otodom.pl/pl/oferta/ID4a8e4,"2-pok. ""M"" na sprzedaż/Odrębna kuchnia/Jagodno",Property Team,drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,4
ID4a87X,382402,16728,22.86,1,2020,"Wrocław, Stare Miasto, Szczepin",https://www.otodom.pl/pl/oferta/ID4a87X,Mikroapartament Przy Przystani B2.3.L19,i2 Development,telewizja kablowa:internet:balkon:garaż/miejsce parkingowe:winda,1,2,6
ID4a87F,433488,15990,27.11,1,2020,"Wrocław, Stare Miasto, Szczepin",https://www.otodom.pl/pl/oferta/ID4a87F,Przytulne Mieszkanie Przy Przystani B2.3.L18,i2 Development,telewizja kablowa:internet:balkon:garaż/miejsce parkingowe:winda,1,2,6
ID4a45J,528808,7600,69.58,1,2019,"Wrocław, Krzyki, Księże Małe",https://www.otodom.pl/pl/oferta/ID4a45J,Świetne mieszkanie z ogrodem na Księżu !!!,SDP,internet:domofon / wideofon:garaż/miejsce parkingowe:ogródek,1,parter,3
ID4a3Rk,370668,8975,41.3,2,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4a3Rk,2 pokoje z balkonem na Krzykach !,SDP,domofon / wideofon:balkon:garaż/miejsce parkingowe:winda,1,1,4
ID4a3We,377190,9525,39.6,2,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4a3We,Krzyki ! 2 pokoje z ogrodem !,SDP,garaż/miejsce parkingowe:ogródek:taras,1,parter,4
ID4a3O3,608491,10722,56.75,3,2021,"Wrocław, Nadodrze, ok. Słowiańskiej",https://www.otodom.pl/pl/oferta/ID4a3O3,Twoje 3 Pokoje W Samym Centrum Z Balkonem!,SDP,internet:balkon:garaż/miejsce parkingowe,1,6,6
ID4a3Ra,284060,10185,27.89,1,2021,"Wrocław, Nadodrze, ok. Słowiańskiej",https://www.otodom.pl/pl/oferta/ID4a3Ra,Kawalerka w centrum Wrocławia!,SDP,internet:garaż/miejsce parkingowe,1,1,6
ID4a3wO,1176018,11725,100.3,5,2022,"Wrocław, Psie Pole, Swojczyce",https://www.otodom.pl/pl/oferta/ID4a3wO,Narożne Mieszkanie/5 Pokoi/Widok Na Rzekę I Port,SDP,internet:telefon:balkon:garaż/miejsce parkingowe,1,4,4
ID4a3yp,395370,10350,38.2,2,2021,"Wrocław, Fabryczna, Grabiszyn",https://www.otodom.pl/pl/oferta/ID4a3yp,Promocja/2 Pokoje Przy Parku/Balkon/2021,SDP,internet:telefon:balkon:garaż/miejsce parkingowe,1,4,4
ID4a2XE,541619,11875,45.61,2,2020,"Wrocław, Śródmieście, ok. Jedności Narodowej",https://www.otodom.pl/pl/oferta/ID4a2XE,Gotowy 2 pokojowy apartament w stylu loftowym tuż,SDP,internet:balkon:garaż/miejsce parkingowe,1,7,7
ID4a2J0,456083,9561,47.7,3,2021,"Wrocław, Nadodrze, ok. Słowiańskiej",https://www.otodom.pl/pl/oferta/ID4a2J0,Świetne mieszkanie w artystycznej dzielnicy Wrocła,SDP,internet:domofon / wideofon:garaż/miejsce parkingowe:winda,1,1,6
ID4a2Fa,1172500,11611,100.98,4,2020,"Wrocław, Nadodrze, ok. Pl. Bema",https://www.otodom.pl/pl/oferta/ID4a2Fa,Apartament W Centrum Miasta !!!,SDP,domofon / wideofon:winda:taras,1,5,6
ID4a2ra,299000,7432,40.23,2,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a2ra,"super osiedle, w zielonej okolicy 2 pokoje",SDP,balkon:garaż/miejsce parkingowe,1,2,4
ID4a2uh,879660,13575,64.8,4,2021,"Wrocław, Śródmieście",https://www.otodom.pl/pl/oferta/ID4a2uh,4-pokojowe mieszkanie w Centrum,SDP,internet:balkon:garaż/miejsce parkingowe,1,7,7
ID46QkZ,334265,8235,40.59,2,2021,"Wrocław, Fabryczna, Muchobór Wielki, ul. Jurija Gagarina",https://www.otodom.pl/pl/oferta/ID46QkZ,Gagarina/taras/ogródek/ogrzewanie podłogowe/winda,DR DEVELOPER,internet:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:rolety antywłamaniowe:garaż/miejsce parkingowe:ogródek:winda:taras:pom. użytkowe,1,parter,2
ID46P8c,328677,8140,40.38,2,2021,"Wrocław, Fabryczna, Muchobór Wielki, ul. Jurija Gagarina",https://www.otodom.pl/pl/oferta/ID46P8c,Gagarina/nowe/balkon/ogrzewanie podłogowe/winda,DR DEVELOPER,internet:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:rolety antywłamaniowe:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,2
ID4a83y,314523,8827,35.63,2,2021,"Wrocław, Krzyki, Jagodno, Buforowa",https://www.otodom.pl/pl/oferta/ID4a83y,Budowa dobiega końca> Krzyki> Jagodno,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,4
ID4a7UR,481053,12300,39.11,2,2020,"Wrocław, Nadodrze, Mieszczańska",https://www.otodom.pl/pl/oferta/ID4a7UR,2-pokojowe na Kępie! Gotowe! Bez prowizji!,HOME Nieruchomości,balkon:winda,1,5,8
ID4a7UN,379001,7512,50.45,3,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a7UN,3 pokoje na Zakrzowie! 2022r! Tanio!,HOME Nieruchomości,ogródek:winda,1,parter,4
ID4a7Qd,363699,6900,52.71,2,2019,"Wrocław, Psie Pole, Wojnów, Ubocze",https://www.otodom.pl/pl/oferta/ID4a7Qd,Mieszkanie w zgodzie z naturą na Wojnowie - 52m2.,New Place,drzwi / okna antywłamaniowe:domofon / wideofon:balkon:garaż/miejsce parkingowe:pom. użytkowe,1,parter,2
ID4a7LA,390000,7959,49.0,2,2020,"Wrocław, Psie Pole, Poświętne, Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4a7LA,Gotowe 2-pokoje/ media miejskie/ dobra komunikacja,OTO NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,6
ID4a7Lx,400000,8000,50.0,2,2020,"Wrocław, Psie Pole, Poświętne, Kamieńskiego",https://www.otodom.pl/pl/oferta/ID4a7Lx,"Gotowe do odbioru/ 2-pokoje, spokojna okolica",OTO NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,2,6
ID4a7KV,719001,7949,90.45,4,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a7KV,M4 w willi! Ogromny ogród! Zakrzów!,HOME Nieruchomości,ogródek:taras,1,parter,2
ID4a7KT,489000,8107,60.32,3,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a7KT,3 pokoje w willi! Zakrzów! Tanio!,HOME Nieruchomości,balkon,1,1,2
ID4a7DO,469000,7778,60.3,3,2022,"Wrocław, Psie Pole, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a7DO,3(4) pokoje/ 2 balkony/ nowe budownictwo,WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,2,4
ID4a7zf,350000,6000,58.33,3,0,"Wrocław, Psie Pole, Lipa Piotrowska",https://www.otodom.pl/pl/oferta/ID4a7zf,3 pokoje z GARAŻEM w cenie / GOTOWE / MPK,Home Solution,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:balkon:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,4
ID4a7yJ,489000,6737,72.58,4,2022,"Wrocław, Psie Pole, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a7yJ,"4 pokoje/ ogród 25,20m2 / miejsce postojowe",WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:ogródek:taras:pom. użytkowe,1,parter,4
ID4a7ws,466395,7161,65.13,4,2021,"Wrocław, Psie Pole, Kominiarska",https://www.otodom.pl/pl/oferta/ID4a7ws,"Ciche Osiedle Domków Jednorodzinnych, Balkon",SDP,internet:balkon,1,1,1
ID4a7wp,466395,7110,65.6,4,2021,"Wrocław, Psie Pole, Lipa Piotrowska, Kominiarska",https://www.otodom.pl/pl/oferta/ID4a7wp,"Piękny, Nowy Dom Szeregowy, Balkon",SDP,balkon,1,1,1
ID4a7sX,649000,18113,35.83,1,2020,"Wrocław, Śródmieście, Plac Grunwaldzki, Prusa",https://www.otodom.pl/pl/oferta/ID4a7sX,Prestiżowy apartament | Centrum | Unikalne miejsce,HOME Nieruchomości,telefon:monitoring / ochrona:winda:oddzielna kuchnia:taras,1,1,3
ID4a7qC,527000,6844,77.0,4,0,"Wrocław, Fabryczna, Oporów",https://www.otodom.pl/pl/oferta/ID4a7qC,Przestronne mieszkanie dla rodziny #superoferta,Salon Sprzedaży,balkon:garaż/miejsce parkingowe,1,3,5
ID4a7q6,318000,8196,38.8,1,0,"Wrocław, Krzyki, Wojszyce",https://www.otodom.pl/pl/oferta/ID4a7q6,Stan deweloperski / Z widokiem na willowe patio,Best House,,1,1,2
ID4a7ng,479000,7950,60.25,3,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a7ng,3 pokoje/ 2 balkony/ zielona okolica,SDP,domofon / wideofon:balkon:garaż/miejsce parkingowe,1,2,4
ID4a7jW,370999,9712,38.2,2,0,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4a7jW,Mieszkanie w prestiżowej cz. Krzyków #2pokoje,Salon Sprzedaży,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,4,4
ID4a7fj,980000,7593,129.07,6,2021,"Hansa Poelziga, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4a7fj,2 poziomowy apartament z 2 miejscami garażowymi,Wro Nieruchomości,balkon:piwnica:garaż/miejsce parkingowe:winda:pom. użytkowe,1,2,2
ID4a7al,445000,7093,62.74,3,2021,"Wrocław, Fabryczna, Brzezińska",https://www.otodom.pl/pl/oferta/ID4a7al,3 pokoje 2 garderoby klucze wakacje 2021 Leśnica,JOT,garaż/miejsce parkingowe,1,1,3
ID4a78B,393161,9785,40.18,2,2021,"Wrocław, Nadodrze",https://www.otodom.pl/pl/oferta/ID4a78B,Blisko Centrum - Klucze Na Jesień - 2 Pokoje,HOME Nieruchomości,balkon:winda,1,5,8
ID4a781,337472,6890,48.98,2,2021,"Wrocław, Krzyki, Jagodno, Kajdasza",https://www.otodom.pl/pl/oferta/ID4a781,M2 49 m2 |Idealne mieszkanie z ogródkiem| Jagodno,HOME Nieruchomości,garaż/miejsce parkingowe:ogródek:winda:oddzielna kuchnia,1,parter,4
ID4a77T,329549,6880,47.9,2,2020,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a77T,M2 z osobną kuchnią / 0% prowizji,HOME Nieruchomości,internet:telefon:balkon:garaż/miejsce parkingowe:winda,1,1,4
ID4a75y,359900,5769,62.38,3,2020,"Kiełczów, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4a75y,"Idealne dla rodziny, atrakcyjna cena, gotowe",Expander Advisors,,1,2,2
ID4a75r,672000,8009,83.91,3,2019,"Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4a75r,Mieszkanie 2-pokojowe ul. Hansa Poelziga,Home sp,piwnica:garaż/miejsce parkingowe:winda:pom. użytkowe,1,1,2
ID4a75n,293500,8314,35.3,2,2019,"Wrocław, Krzyki, Jagodno",https://www.otodom.pl/pl/oferta/ID4a75n,"Mieszkanie z tarasem 17 mkw, Krzyki",Oferty Deweloperskie,garaż/miejsce parkingowe:winda:taras,1,parter,4
ID49d3C,221000,6500,34.0,2,2021,"ul. Prawocińska, Siechnice, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID49d3C,2 pok z miejscem postojowym na wyłączność w CENIE,I Malachit,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe:pom. użytkowe,1,2,2
ID488gH,905521,10350,87.49,4,2020,"ul. Marcellego Bacciarellego, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID488gH,Czteropokojowe mieszkanie Bacciarellego 54 C.A.9,Trei Residential,balkon,1,2,2
ID488jI,1069243,10300,103.81,4,2020,"ul. Marcellego Bacciarellego, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID488jI,Czteropokojowe mieszkanie Bacciarellego 54 C.A.12,Trei Residential,balkon,1,2,2
ID488kZ,449600,10000,44.96,2,2020,"ul. Marcellego Bacciarellego, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID488kZ,Dwupokojowe mieszkanie Bacciarellego 54 C.B.2,Trei Residential,balkon,1,1,2
ID46MSz,690000,5024,137.35,4,2021,"ul. Kwiatowa, Domasław, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID46MSz,Osiedle Kwiatowe lokal 2D,DŚ DEVELOPMENT,telewizja kablowa:internet:telefon:garaż/miejsce parkingowe:ogródek,1,parter,0
ID44Z9z,373653,6590,56.7,3,2021,"Murowana, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID44Z9z,Murowana D/04,Profit Development,taras,1,0,0
ID44Z9J,402919,6782,59.41,3,2021,"Murowana, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID44Z9J,Murowana D/14,Profit Development,,1,0,0
ID44Z8X,400339,6787,58.99,3,2021,"Murowana, Wrocław, dolnośląskie",https://www.otodom.pl/pl/oferta/ID44Z8X,Murowana C/01,Profit Development,taras,1,0,0
ID45zTh,689709,7000,98.53,4,2022,"Wrocław, Krzyki, Klecina, ul. Dożynkowa",https://www.otodom.pl/pl/oferta/ID45zTh,Między Parkami - C2/09,DEVELIA S,,1,2,0
ID47PGR,676050,7500,90.14,4,2022,"Wrocław, Psie Pole, Osobowice",https://www.otodom.pl/pl/oferta/ID47PGR,"Piękne, komfortowe, 4-pokojowe w nowej inwestycji.",In,drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:balkon:piwnica:taras,1,1,0
ID47PGT,504880,8000,63.11,3,2022,"Wrocław, Psie Pole, Osobowice",https://www.otodom.pl/pl/oferta/ID47PGT,"Mieszkanie, 63,11 m², Wrocław",In,drzwi / okna antywłamaniowe:domofon / wideofon:balkon:piwnica,1,1,0
ID48g4z,362010,11000,32.91,1,1920,"Wrocław, Stare Miasto",https://www.otodom.pl/pl/oferta/ID48g4z,Ostatnie małe mieszkanie w inwestycji! Kamienica!,In,drzwi / okna antywłamaniowe:domofon / wideofon:oddzielna kuchnia,1,1,2
ID49Vlx,395790,7900,50.1,3,2021,"Wrocław, Psie Pole",https://www.otodom.pl/pl/oferta/ID49Vlx,Tylko U Nas! Ostatnie 10 mieszkań w świetnej inwes,In,drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:balkon:piwnica:dwupoziomowe,1,1,2
ID4a6P1,448800,7450,60.24,3,2020,"Wrocław, Psie Pole, Kowale",https://www.otodom.pl/pl/oferta/ID4a6P1,Mieszkanie 3-pokojowe ul. Krzywoustego 0% prowizji,Home sp,balkon:piwnica:garaż/miejsce parkingowe:oddzielna kuchnia:pom. użytkowe,1,2,2
ID4a6OP,399000,6233,64.01,3,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a6OP,3 pokoje/ balkon/ nowe osiedle,WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,1,3
ID496DA,472524,8009,59.0,3,2020,"Wrocław, Fabryczna",https://www.otodom.pl/pl/oferta/ID496DA,Gotowe do odbioru!#StanDewelop.#ŚwietnaLokalizacja,City House,telewizja kablowa:internet:telefon:drzwi / okna antywłamaniowe:domofon / wideofon:monitoring / ochrona:rolety antywłamaniowe:balkon:piwnica:garaż/miejsce parkingowe:winda:pom. użytkowe,1,4,4
ID4a6vk,610200,8663,70.44,4,2022,"Wrocław, Psie Pole, Kowale",https://www.otodom.pl/pl/oferta/ID4a6vk,"Mikroosiedle, 4 Pokoje, Ogródek",SDP,garaż/miejsce parkingowe:ogródek,1,parter,2
ID4a6mP,337938,6790,49.77,2,2020,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a6mP,"Oddzielna kuchnia, balkon, Stabłowice",Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,4
ID4a6jN,568330,7527,75.51,4,2021,"Wrocław, Psie Pole, Lipa Piotrowska, Kominiarska",https://www.otodom.pl/pl/oferta/ID4a6jN,"Piękny Nowy Szereg, Ogród 104,3 m2, Taras 13,43",SDP,internet:taras,1,parter,1
ID4a6iu,669000,7423,90.12,5,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a6iu,"5 pokoje/ ogród 187,50m2/ miejsce postojowe",WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:ogródek:pom. użytkowe,1,parter,3
ID4a6is,529000,6650,79.55,4,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a6is,4 pokoje/ ogródek/ miejsce postojowe,WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:ogródek:pom. użytkowe,1,parter,3
ID4a6im,329000,6426,51.2,3,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a6im,3 pokoje/ loggia / miejsce postojowe,WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,1,3
ID4a6ij,338000,8329,40.58,2,2022,"Wrocław, Psie Pole, Zakrzów, Odolanowska",https://www.otodom.pl/pl/oferta/ID4a6ij,2 pokoje/ balkon / miejsce postojowe,WRE NIERUCHOMOŚCI,balkon:garaż/miejsce parkingowe:pom. użytkowe,1,parter,2
ID49nkQ,439000,10983,39.97,1,2022,"Wrocław, Stare Miasto, Szczepin, ul. Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID49nkQ,Lokum Porto | nowe mieszkanie B2-6-48,Lokum Deweloper,balkon,1,6,0
ID49nkM,418999,9891,42.36,2,2022,"Wrocław, Stare Miasto, Szczepin, ul. Gnieźnieńska",https://www.otodom.pl/pl/oferta/ID49nkM,Lokum Porto | nowe mieszkanie C1-0-2,Lokum Deweloper,balkon,1,parter,0
ID49Qrn,520000,12381,42.0,2,2020,"Wrocław, Stare Miasto, Szczepin, Legnicka 33",https://www.otodom.pl/pl/oferta/ID49Qrn,Mieszkanie modułowe - 2 kawalerki ul. Legnicka,BOOM S,telewizja kablowa:internet:system alarmowy:drzwi / okna antywłamaniowe:teren zamknięty:domofon / wideofon:monitoring / ochrona:zmywarka:lodówka:meble:kuchenka:telewizor:pralka:klimatyzacja:balkon:garaż/miejsce parkingowe:winda,1,4,10
ID41LCJ,341600,7000,48.8,3,2019,"Wrocław, Krzyki, Brochów, ul. Syryjska",https://www.otodom.pl/pl/oferta/ID41LCJ,"Nowe trzypokojowe mieszkanie Bieńkowice i2, A2.4.6",i2 Development,telewizja kablowa:internet:telefon:balkon:garaż/miejsce parkingowe,1,3,4
ID4a6cV,337938,6790,49.77,2,2020,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a6cV,"Oddzielna kuchnia, balkon, Stabłowice",Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,4
ID4a6ch,329000,8178,40.23,2,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a6ch,2 pokoje na Zielonym Zakrzowie,SDP,balkon:garaż/miejsce parkingowe,1,4,4
ID4a6bg,507500,10313,49.21,2,0,"Wrocław, Psie Pole",https://www.otodom.pl/pl/oferta/ID4a6bg,Przestronne 2 pokojowe mieszkanie z tarasem,WRE NIERUCHOMOŚCI,,1,parter,5
ID4a6bf,535000,5800,92.24,4,0,"Wrocław, Fabryczna, Złotniki",https://www.otodom.pl/pl/oferta/ID4a6bf,4 pokojowe mieszkanie l antresola l Złotniki,WRE NIERUCHOMOŚCI,,1,2,2
ID4a696,679000,7534,90.12,5,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a696,Zakrzów/ duży ogród 187 m2 !,SDP,garaż/miejsce parkingowe:ogródek:taras,1,parter,4
ID4a63U,479000,6581,72.79,3,2021,"Wrocław, Krzyki, Wojszyce",https://www.otodom.pl/pl/oferta/ID4a63U,"3 pokoje super rozkład, dwa balkony! 0%prowizji",Home Sp,garaż/miejsce parkingowe:winda,1,2,4
ID4a63P,403790,6775,59.6,3,2019,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a63P,3 pokojowe mieszkanie na Stabłowicach z balkonem,Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,1,3
ID4a63J,345558,6925,49.9,2,2021,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a63J,"Zielona okolica, oddzielna kuchnia, dwa balkony",Oferty Deweloperskie,balkon:garaż/miejsce parkingowe:winda:oddzielna kuchnia,1,parter,3
ID4a63E,154000,9075,16.97,1,2021,"Wrocław, Fabryczna, Fabryczna",https://www.otodom.pl/pl/oferta/ID4a63E,"Fabryczna- Mikroapartament, idealna inwestycja",Oferty Deweloperskie,winda:oddzielna kuchnia,1,3,4
ID4a631,330372,5696,58.0,3,2020,"Opolska, Siechnice, wrocławski, dolnośląskie",https://www.otodom.pl/pl/oferta/ID4a631,2-3 pokoje z ogródkiem w cenie kawalerki! Eko!,HOME Nieruchomości,ogródek:taras,1,1,2
ID4a5Ug,489000,6737,72.58,4,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a5Ug,"4 pokoje, ogródek, super lokalizacja",SDP,garaż/miejsce parkingowe:ogródek,1,parter,4
ID4a5Uf,699000,7731,90.42,4,2022,"Wrocław, Psie Pole, Zakrzów",https://www.otodom.pl/pl/oferta/ID4a5Uf,"Duży ogród,4 pokoje super mieszkanie!!!",SDP,garaż/miejsce parkingowe:ogródek,1,parter,5
ID4a5EE,368550,7875,46.8,2,2022,"Wrocław, Krzyki",https://www.otodom.pl/pl/oferta/ID4a5EE,Komfortowe mieszkanie dwupokojowe / taras i ogród,Przyjazny Adres,garaż/miejsce parkingowe:taras,1,parter,2
ID48wWW,499000,5484,91.0,3,2019,"Wrocław, Krzyki, Brochów",https://www.otodom.pl/pl/oferta/ID48wWW,"Obok budują Aquapark, taras 20m2 ,jasne",TOP biuro,internet:domofon / wideofon:taras:dwupoziomowe,1,2,2
ID48wVv,420000,6005,69.94,3,2019,"Wrocław, Krzyki, Brochów",https://www.otodom.pl/pl/oferta/ID48wVv,"Obok budują Aquapark, taras 17,5m2,jasne",TOP biuro,domofon / wideofon:taras:dwupoziomowe,1,2,2
ID4a5pp,3582800,20000,179.14,5,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pp,Wyjątkowy apartament! Centrum - 9 piętro!,HOME Nieruchomości,winda,1,9,10
ID4a5pq,1524600,18088,84.29,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pq,"9 piętro, apartament w Centrum!!",HOME Nieruchomości,winda,1,9,10
ID4a5po,2121300,17997,117.87,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5po,"Apartament, Centrum, 117m2, 9 piętro!",HOME Nieruchomości,winda,1,9,10
ID4a5pn,2064415,18535,111.38,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pn,Wyjątkowy apartament w Centrum! 9 piętro! Widok!,HOME Nieruchomości,winda,1,9,10
ID4a5pl,1292000,17031,75.86,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pl,"8 piętro w Centrum! 3 pokoje, 78m2!",HOME Nieruchomości,balkon:winda,1,8,10
ID4a5pm,1077800,17040,63.25,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pm,"3 pokoje, Księcia Witolda, duży balkon 20,26m2",HOME Nieruchomości,balkon:winda,1,8,10
ID4a5pk,810434,15697,51.63,2,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pk,"2 pokoje, Księcia Witolda, narożne!",HOME Nieruchomości,winda,1,8,10
ID4a5pi,1046100,16584,63.08,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pi,"3 pokoje, Księcia Witolda, duży balkon 20,26m2",HOME Nieruchomości,balkon:winda,1,7,10
ID4a5pj,1583600,18535,85.44,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5pj,Apartament na 8 piętrze! 85m2! Centrum!,HOME Nieruchomości,balkon:winda,1,8,10
ID4a5ph,1330175,17602,75.57,3,2021,"Wrocław, Śródmieście, Centrum, Księcia Witolda",https://www.otodom.pl/pl/oferta/ID4a5ph,Ogromny Taras 80m2! Centrum Miasta! 7 Piętro!,HOME Nieruchomości,balkon:winda:taras,1,7,10
ID4a5iS,417314,6790,61.46,3,2021,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a5iS,Rozkładowe 3 pokoje na Stabłowicach! Bez prowizji!,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4a5iQ,328412,7390,44.44,2,2021,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a5iQ,"2 pokoje, pełen rozkład! Tanio! Stabłowice!",HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,1,4
ID4a5iN,481268,6590,73.03,4,2021,"Wrocław, Fabryczna, Stabłowice, Stabłowicka",https://www.otodom.pl/pl/oferta/ID4a5iN,2 Tarasy! Stabłowice! Tanie dwustronne mieszkanie!,HOME Nieruchomości,telewizja kablowa:internet:telefon:balkon:winda,1,2,4
ID4a5iM,397760,9785,40.65,2,2021,"Wrocław, Nadodrze, Kręta",https://www.otodom.pl/pl/oferta/ID4a5iM,Blisko Centrum! 2 pokoje! Nadodrze!,HOME Nieruchomości,balkon:winda,1,6,6
ID4a5iK,582437,10251,56.82,3,2021,"Wrocław, Nadodrze, Kręta",https://www.otodom.pl/pl/oferta/ID4a5iK,"Inwestycyjne! 3 pokoje, blisko Centrum!",HOME Nieruchomości,balkon:winda,1,3,6
